investor_id,transaction_date,amfi_code,transaction_type,amount_inr,kyc_status
INV003070,2025-01-15,148568,Lumpsum,462893,Verified
INV004647,2025-01-15,119092,SIP,1731,Verified
INV004372,2025-01-15,148569,Lumpsum,10695,Verified
INV000388,2025-01-15,118634,SIP,2159,Verified
INV004266,2025-01-15,119095,SIP,8866,Verified
INV001778,2025-01-15,120507,SIP,6679,Verified
INV003379,2025-01-15,101206,SIP,5624,Verified
INV001712,2025-01-15,149324,Redemption,48853,Verified
INV001384,2025-01-15,149323,SIP,2720,Pending
INV004283,2025-01-15,100033,Redemption,380303,Verified
INV003528,2025-01-15,125498,SIP,12399,Verified
INV003139,2025-01-15,119551,SIP,52178,Verified
INV002515,2025-01-15,102885,SIP,2047,Verified
INV002121,2025-01-15,101206,SIP,13406,Verified
INV000549,2025-01-15,102887,Lumpsum,327211,Verified
INV003757,2025-01-15,120842,SIP,2885,Verified
INV004196,2025-01-15,100025,SIP,8227,Verified
INV001549,2025-01-15,101208,Lumpsum,179074,Verified
INV000467,2025-01-15,101207,SIP,11024,Verified
INV003423,2025-01-15,118634,SIP,1055,Verified
INV001190,2025-01-15,102887,SIP,6797,Verified
INV002816,2025-01-15,118634,SIP,585,Verified
INV002372,2025-01-15,120841,SIP,916,Verified
INV004781,2025-01-15,102885,Lumpsum,68021,Verified
INV000578,2025-01-15,100016,Lumpsum,40469,Pending
INV003997,2025-01-15,100033,SIP,961,Verified
INV004247,2025-01-15,120842,Redemption,400888,Verified
INV003713,2025-01-15,120503,Redemption,219506,Verified
INV004247,2025-01-15,120842,Lumpsum,109259,Verified
INV000970,2025-01-15,101208,SIP,5600,Verified
INV001259,2025-01-15,120842,SIP,17114,Verified
INV001455,2025-01-15,119094,Lumpsum,114760,Verified
INV004450,2025-01-15,119093,Lumpsum,460998,Verified
INV004747,2025-01-15,149324,SIP,14317,Verified
INV004246,2025-01-15,120503,Redemption,280117,Pending
INV004442,2025-01-15,120843,Lumpsum,287768,Verified
INV003351,2025-01-15,102887,SIP,7356,Verified
INV001993,2025-01-15,119093,Lumpsum,20536,Verified
INV000599,2025-01-15,101206,SIP,16805,Verified
INV003830,2025-01-15,101207,SIP,9681,Verified
INV003043,2025-01-15,119093,SIP,1093,Verified
INV003360,2025-01-15,120844,SIP,3535,Verified
INV003222,2025-01-15,148567,SIP,17934,Verified
INV002799,2025-01-15,125497,SIP,1092,Verified
INV003338,2025-01-15,125497,SIP,27252,Verified
INV003855,2025-01-15,118633,SIP,499,Verified
INV003170,2025-01-15,125498,Lumpsum,58028,Verified
INV002241,2025-01-15,120504,SIP,1695,Verified
INV003037,2025-01-15,120843,Lumpsum,378955,Verified
INV002039,2025-01-15,120506,Redemption,50107,Verified
INV000169,2025-01-15,120844,Lumpsum,317381,Verified
INV004175,2025-01-15,100016,SIP,462,Pending
INV001814,2025-01-15,120503,Lumpsum,27691,Verified
INV002384,2025-01-15,102887,SIP,11023,Verified
INV000079,2025-01-16,102885,SIP,8102,Verified
INV004241,2025-01-16,119598,SIP,8701,Verified
INV002539,2025-01-16,148569,SIP,8860,Verified
INV004446,2025-01-16,148567,Lumpsum,13998,Verified
INV001752,2025-01-16,100016,SIP,11716,Verified
INV004515,2025-01-16,119599,Redemption,100317,Verified
INV003730,2025-01-16,119094,SIP,6740,Verified
INV001881,2025-01-16,100025,Redemption,461758,Verified
INV004362,2025-01-16,120842,SIP,2466,Verified
INV003267,2025-01-16,125497,SIP,2405,Verified
INV003710,2025-01-16,119093,Redemption,67540,Verified
INV000529,2025-01-16,120841,SIP,2029,Verified
INV000675,2025-01-16,149323,Redemption,105428,Verified
INV000841,2025-01-16,118634,Lumpsum,96443,Verified
INV003410,2025-01-16,120503,Redemption,367416,Verified
INV004986,2025-01-16,101208,SIP,2492,Verified
INV004497,2025-01-16,119551,SIP,2601,Verified
INV002042,2025-01-16,119092,SIP,10570,Verified
INV004326,2025-01-16,120506,SIP,583,Verified
INV004969,2025-01-16,148568,Lumpsum,119201,Verified
INV000629,2025-01-16,148568,Redemption,312622,Verified
INV001213,2025-01-16,149324,Redemption,113711,Verified
INV003364,2025-01-16,120841,SIP,42018,Pending
INV001673,2025-01-16,125498,SIP,8072,Verified
INV000727,2025-01-16,148568,SIP,4664,Verified
INV004983,2025-01-16,125497,Redemption,180289,Verified
INV000576,2025-01-16,118635,SIP,2224,Verified
INV002017,2025-01-16,101207,SIP,2205,Verified
INV003918,2025-01-16,120507,Redemption,460890,Verified
INV004395,2025-01-16,100016,Redemption,145552,Verified
INV003211,2025-01-16,119095,SIP,8119,Verified
INV000012,2025-01-16,100016,SIP,1097,Verified
INV002055,2025-01-16,118633,SIP,471,Verified
INV001238,2025-01-16,100033,SIP,2195,Verified
INV004495,2025-01-16,119552,SIP,5414,Verified
INV001919,2025-01-16,102886,SIP,57159,Verified
INV001879,2025-01-16,101207,SIP,5713,Verified
INV004302,2025-01-16,118633,SIP,10807,Verified
INV001636,2025-01-16,125497,SIP,2659,Verified
INV002810,2025-01-16,148568,SIP,3531,Verified
INV001574,2025-01-16,120504,SIP,23292,Pending
INV002893,2025-01-16,102885,SIP,9612,Verified
INV004092,2025-01-16,148567,SIP,6305,Verified
INV002230,2025-01-16,119551,SIP,11578,Pending
INV003883,2025-01-16,119599,Redemption,387502,Verified
INV002784,2025-01-16,102885,SIP,21656,Verified
INV002966,2025-01-16,119120,Lumpsum,481027,Pending
INV004651,2025-01-16,149322,Lumpsum,125432,Verified
INV002966,2025-01-16,102886,SIP,439,Verified
INV004096,2025-01-16,102887,Lumpsum,349745,Verified
INV000449,2025-01-16,120507,SIP,2508,Verified
INV000495,2025-01-16,120505,Lumpsum,131933,Verified
INV004700,2025-01-16,118635,SIP,23859,Verified
INV002787,2025-01-16,120842,Lumpsum,146032,Verified
INV002342,2025-01-16,119092,SIP,488,Verified
INV002150,2025-01-16,120843,SIP,28231,Verified
INV002930,2025-01-16,119598,SIP,1964,Verified
INV004023,2025-01-16,119598,SIP,3214,Verified
INV003641,2025-01-16,119551,SIP,9498,Verified
INV002126,2025-01-16,118633,SIP,6198,Verified
INV002950,2025-01-16,149323,SIP,11680,Verified
INV002265,2025-01-16,149322,Lumpsum,162719,Verified
INV002800,2025-01-16,125498,SIP,2939,Verified
INV000283,2025-01-16,119551,SIP,597,Verified
INV000467,2025-01-16,120842,SIP,5829,Verified
INV002403,2025-01-16,119598,SIP,43953,Verified
INV002809,2025-01-16,148568,SIP,5659,Verified
INV002828,2025-01-16,102886,SIP,8737,Verified
INV003681,2025-01-16,100033,SIP,3032,Verified
INV003010,2025-01-16,149324,SIP,5596,Verified
INV004006,2025-01-16,119551,SIP,46904,Verified
INV004761,2025-01-16,120503,Lumpsum,178736,Verified
INV001026,2025-01-16,119094,SIP,519,Verified
INV000772,2025-01-16,125497,Lumpsum,194214,Verified
INV003008,2025-01-16,101208,Redemption,413951,Verified
INV003091,2025-01-16,149322,Redemption,128072,Verified
INV003335,2025-01-17,101207,SIP,8346,Verified
INV002023,2025-01-17,102885,SIP,8045,Verified
INV000262,2025-01-17,120842,SIP,5463,Verified
INV003166,2025-01-17,120507,Lumpsum,243761,Verified
INV000642,2025-01-17,118634,SIP,2380,Verified
INV002450,2025-01-17,120842,Redemption,288568,Verified
INV002350,2025-01-17,120841,SIP,16787,Verified
INV000727,2025-01-17,119551,SIP,2098,Verified
INV001641,2025-01-17,102885,SIP,8796,Verified
INV003874,2025-01-17,102887,Lumpsum,524833,Verified
INV000984,2025-01-17,119094,SIP,2692,Verified
INV002947,2025-01-17,102886,SIP,8613,Verified
INV001273,2025-01-17,100025,Redemption,428499,Verified
INV002704,2025-01-17,148567,SIP,948,Verified
INV000990,2025-01-17,120505,Lumpsum,422390,Verified
INV004392,2025-01-17,119093,Lumpsum,28444,Verified
INV001181,2025-01-17,101207,Lumpsum,42854,Verified
INV004901,2025-01-17,148569,SIP,58521,Verified
INV000193,2025-01-17,125498,Lumpsum,182289,Verified
INV004051,2025-01-17,119120,SIP,2594,Verified
INV001321,2025-01-17,100033,SIP,12662,Verified
INV001455,2025-01-17,119598,SIP,8744,Verified
INV001585,2025-01-17,120506,SIP,2346,Verified
INV001971,2025-01-17,119094,SIP,5070,Verified
INV003491,2025-01-17,101206,SIP,25028,Verified
INV000265,2025-01-17,100016,SIP,43930,Verified
INV002861,2025-01-17,118632,SIP,6715,Verified
INV000055,2025-01-17,120506,Redemption,239530,Verified
INV002555,2025-01-17,120506,SIP,3248,Verified
INV000125,2025-01-17,119552,SIP,42439,Verified
INV000980,2025-01-17,120503,SIP,11990,Pending
INV004363,2025-01-17,120843,SIP,1717,Verified
INV000229,2025-01-17,120505,SIP,2753,Verified
INV000349,2025-01-17,102885,Lumpsum,157747,Verified
INV001689,2025-01-17,120505,SIP,907,Verified
INV001739,2025-01-17,102887,SIP,7092,Verified
INV000385,2025-01-17,118636,SIP,2451,Verified
INV000589,2025-01-17,120841,Redemption,478823,Verified
INV002813,2025-01-17,118632,SIP,2548,Pending
INV002859,2025-01-17,148568,Lumpsum,499140,Verified
INV001853,2025-01-17,120503,SIP,7325,Verified
INV004641,2025-01-17,118633,SIP,2352,Verified
INV004861,2025-01-17,120504,Lumpsum,280593,Verified
INV003740,2025-01-17,119598,SIP,7468,Verified
INV000576,2025-01-17,125498,SIP,4476,Verified
INV001754,2025-01-17,148569,SIP,542,Verified
INV004631,2025-01-17,125497,Redemption,200411,Verified
INV000797,2025-01-17,120505,SIP,8975,Verified
INV003362,2025-01-17,119551,SIP,28562,Verified
INV000509,2025-01-17,119552,SIP,4326,Verified
INV004982,2025-01-17,120504,Redemption,322616,Pending
INV002757,2025-01-17,101206,Redemption,300695,Pending
INV003141,2025-01-17,102887,Lumpsum,445219,Verified
INV000332,2025-01-17,125498,Redemption,41102,Verified
INV004487,2025-01-17,102887,Redemption,384396,Verified
INV002913,2025-01-17,118633,SIP,7139,Verified
INV002412,2025-01-17,125498,SIP,581,Pending
INV001222,2025-01-17,119094,SIP,2130,Verified
INV000319,2025-01-17,120507,SIP,11890,Pending
INV002096,2025-01-17,120842,Redemption,137579,Verified
INV003221,2025-01-18,120841,SIP,10824,Verified
INV001723,2025-01-18,101206,Redemption,36681,Verified
INV002384,2025-01-18,120503,SIP,550,Verified
INV002978,2025-01-18,100025,Redemption,160165,Verified
INV001605,2025-01-18,101207,SIP,26940,Verified
INV003304,2025-01-18,120843,SIP,1016,Verified
INV002162,2025-01-18,119598,SIP,48190,Pending
INV001447,2025-01-18,125498,SIP,13558,Verified
INV001208,2025-01-18,102885,SIP,434,Verified
INV003079,2025-01-18,101206,SIP,7693,Verified
INV001026,2025-01-18,119092,Lumpsum,31374,Verified
INV001654,2025-01-18,119095,SIP,11585,Verified
INV004365,2025-01-18,119094,Lumpsum,123748,Verified
INV002369,2025-01-18,102887,Lumpsum,146721,Verified
INV000267,2025-01-18,120842,SIP,56191,Verified
INV000154,2025-01-18,119551,SIP,16382,Verified
INV004722,2025-01-18,119094,Lumpsum,79954,Verified
INV001988,2025-01-18,102887,Lumpsum,52303,Verified
INV001880,2025-01-18,125498,Lumpsum,369222,Verified
INV004289,2025-01-18,119092,SIP,8617,Verified
INV002368,2025-01-18,102887,SIP,1036,Pending
INV000056,2025-01-18,149324,SIP,802,Verified
INV004594,2025-01-18,101206,SIP,1179,Verified
INV000145,2025-01-18,119092,Lumpsum,377679,Verified
INV001172,2025-01-18,120843,SIP,2430,Verified
INV001769,2025-01-18,120504,SIP,4210,Verified
INV004346,2025-01-18,148569,SIP,1033,Verified
INV000539,2025-01-18,101206,Redemption,463546,Verified
INV001000,2025-01-18,119551,Lumpsum,219832,Verified
INV004502,2025-01-18,149324,SIP,15287,Verified
INV001052,2025-01-18,118634,Lumpsum,357759,Verified
INV003737,2025-01-18,120504,SIP,3396,Verified
INV002862,2025-01-18,102886,Redemption,26024,Verified
INV001334,2025-01-18,118634,SIP,9137,Verified
INV003215,2025-01-18,148567,SIP,577,Verified
INV001986,2025-01-18,125497,SIP,11135,Verified
INV002223,2025-01-18,120506,Redemption,375192,Verified
INV002010,2025-01-18,119552,SIP,2194,Verified
INV000529,2025-01-18,102885,SIP,7601,Verified
INV004631,2025-01-18,119092,SIP,530,Verified
INV001640,2025-01-18,120844,Redemption,112904,Verified
INV002693,2025-01-18,120504,SIP,4590,Verified
INV003395,2025-01-18,118633,Redemption,178351,Verified
INV003968,2025-01-18,102887,SIP,2203,Verified
INV001219,2025-01-18,149323,Redemption,387335,Verified
INV002275,2025-01-18,118633,Lumpsum,319498,Verified
INV001763,2025-01-18,119551,Lumpsum,78260,Pending
INV000637,2025-01-18,148569,Lumpsum,52424,Verified
INV000018,2025-01-18,102886,SIP,8983,Verified
INV002241,2025-01-18,120504,SIP,2681,Verified
INV000395,2025-01-18,125498,SIP,3535,Verified
INV004149,2025-01-18,118633,SIP,14627,Verified
INV000774,2025-01-18,101206,SIP,810,Verified
INV000219,2025-01-18,100016,Lumpsum,92152,Verified
INV001715,2025-01-18,120505,SIP,24220,Verified
INV004855,2025-01-18,118632,Lumpsum,306025,Verified
INV000337,2025-01-18,148569,Lumpsum,171204,Verified
INV002688,2025-01-18,120842,SIP,1072,Verified
INV000195,2025-01-18,118633,SIP,976,Pending
INV000008,2025-01-18,119552,SIP,458,Verified
INV000120,2025-01-18,119094,SIP,20559,Verified
INV001923,2025-01-18,100016,SIP,3149,Verified
INV003672,2025-01-18,102887,Lumpsum,206117,Verified
INV004464,2025-01-18,118636,SIP,6886,Verified
INV003761,2025-01-18,120844,Lumpsum,108110,Pending
INV004942,2025-01-19,120844,Lumpsum,168534,Verified
INV000238,2025-01-19,118634,SIP,10242,Verified
INV003112,2025-01-19,118632,SIP,42283,Verified
INV000104,2025-01-19,125497,SIP,8609,Verified
INV002089,2025-01-19,102885,SIP,5181,Verified
INV000394,2025-01-19,118634,SIP,489,Verified
INV001616,2025-01-19,119599,SIP,8137,Verified
INV000436,2025-01-19,118636,SIP,2467,Verified
INV003393,2025-01-19,119598,SIP,5264,Verified
INV004287,2025-01-19,120507,SIP,3361,Verified
INV002296,2025-01-19,148568,Lumpsum,238730,Verified
INV003257,2025-01-19,120843,Lumpsum,209060,Verified
INV002085,2025-01-19,101206,SIP,23860,Verified
INV003027,2025-01-19,125497,SIP,13328,Verified
INV004775,2025-01-19,120842,Lumpsum,27613,Verified
INV000384,2025-01-19,100016,Lumpsum,435455,Verified
INV000086,2025-01-19,120841,Lumpsum,305729,Verified
INV000840,2025-01-19,120503,SIP,17626,Verified
INV004531,2025-01-19,120505,SIP,40068,Verified
INV001717,2025-01-19,118636,Redemption,384372,Pending
INV000869,2025-01-19,120506,SIP,6006,Verified
INV003717,2025-01-19,149324,SIP,46531,Verified
INV001954,2025-01-19,120505,Lumpsum,126259,Verified
INV001051,2025-01-19,148568,SIP,960,Verified
INV000390,2025-01-19,101206,Lumpsum,292658,Verified
INV001331,2025-01-19,119552,SIP,430,Verified
INV002348,2025-01-19,118636,Redemption,119923,Verified
INV004997,2025-01-19,118636,Lumpsum,88296,Verified
INV001691,2025-01-19,120505,SIP,2053,Pending
INV004942,2025-01-19,119120,SIP,47587,Verified
INV002756,2025-01-19,119092,Lumpsum,411263,Verified
INV003436,2025-01-19,120506,SIP,484,Verified
INV001087,2025-01-19,118633,SIP,536,Verified
INV004459,2025-01-19,149323,SIP,11188,Verified
INV003182,2025-01-19,100025,SIP,5976,Verified
INV001400,2025-01-19,119551,SIP,43840,Verified
INV001848,2025-01-19,149323,Redemption,51327,Verified
INV002157,2025-01-19,119095,SIP,438,Verified
INV002761,2025-01-19,148567,SIP,22767,Verified
INV002787,2025-01-19,120507,SIP,2569,Verified
INV001351,2025-01-19,125498,Lumpsum,130174,Pending
INV000568,2025-01-19,120506,SIP,15570,Verified
INV003146,2025-01-19,101206,SIP,6279,Verified
INV000352,2025-01-19,119552,SIP,41826,Verified
INV002751,2025-01-19,119093,SIP,58662,Verified
INV002938,2025-01-19,100016,Lumpsum,4593,Verified
INV002259,2025-01-19,119599,SIP,2492,Pending
INV001091,2025-01-19,119095,SIP,8594,Verified
INV004979,2025-01-19,118633,SIP,29944,Verified
INV003560,2025-01-19,149323,SIP,2008,Verified
INV002324,2025-01-19,101208,SIP,5925,Verified
INV004589,2025-01-19,119095,SIP,45867,Verified
INV004096,2025-01-19,120506,Lumpsum,591658,Pending
INV000001,2025-01-19,125497,SIP,3090,Pending
INV004540,2025-01-19,148568,Lumpsum,70876,Verified
INV001396,2025-01-19,119552,SIP,5627,Verified
INV003872,2025-01-19,120506,SIP,13705,Verified
INV003892,2025-01-19,100025,Lumpsum,73338,Verified
INV004986,2025-01-19,118636,SIP,948,Verified
INV004949,2025-01-19,125498,SIP,1708,Verified
INV003298,2025-01-19,120507,Lumpsum,321456,Verified
INV003083,2025-01-19,101206,Lumpsum,520385,Pending
INV000785,2025-01-19,119599,SIP,4486,Verified
INV004822,2025-01-19,149324,Lumpsum,22878,Pending
INV000591,2025-01-19,118636,SIP,571,Verified
INV002641,2025-01-20,148568,SIP,14123,Verified
INV000728,2025-01-20,118634,SIP,958,Verified
INV001885,2025-01-20,118634,Redemption,81061,Verified
INV001471,2025-01-20,119094,Lumpsum,428092,Verified
INV003452,2025-01-20,119094,SIP,8012,Verified
INV004202,2025-01-20,120842,SIP,5967,Verified
INV004070,2025-01-20,102885,SIP,12162,Verified
INV002696,2025-01-20,119092,Redemption,260456,Verified
INV001878,2025-01-20,125498,SIP,5864,Verified
INV004069,2025-01-20,102885,SIP,8754,Verified
INV003616,2025-01-20,102886,SIP,2100,Verified
INV002971,2025-01-20,120844,SIP,27112,Verified
INV003411,2025-01-20,119599,Lumpsum,387319,Verified
INV004030,2025-01-20,118633,Redemption,338337,Verified
INV000656,2025-01-20,119552,SIP,1846,Verified
INV003871,2025-01-20,119598,Redemption,296395,Verified
INV001318,2025-01-20,149322,SIP,10431,Verified
INV004664,2025-01-20,120503,SIP,8700,Verified
INV004956,2025-01-20,119092,SIP,459,Verified
INV004345,2025-01-20,102885,Redemption,363972,Verified
INV004364,2025-01-20,120505,SIP,528,Verified
INV001537,2025-01-20,119551,Lumpsum,135198,Verified
INV002866,2025-01-20,120844,Lumpsum,203338,Verified
INV003285,2025-01-20,119095,SIP,947,Verified
INV001175,2025-01-20,118634,Redemption,155637,Verified
INV004064,2025-01-20,118636,Redemption,546121,Pending
INV000819,2025-01-20,119599,SIP,16066,Verified
INV003608,2025-01-20,118634,Lumpsum,113640,Verified
INV003294,2025-01-20,119599,SIP,55328,Verified
INV002317,2025-01-20,120844,SIP,16835,Verified
INV000380,2025-01-20,125498,SIP,22569,Verified
INV001499,2025-01-20,119598,Lumpsum,349534,Pending
INV001245,2025-01-20,125497,Redemption,277082,Verified
INV000037,2025-01-20,102885,Redemption,372223,Verified
INV000758,2025-01-20,120504,Lumpsum,313335,Pending
INV000750,2025-01-20,120841,SIP,537,Verified
INV003381,2025-01-20,149323,SIP,1187,Verified
INV002588,2025-01-20,119599,Lumpsum,178987,Verified
INV000364,2025-01-20,118635,SIP,950,Verified
INV004654,2025-01-20,118632,SIP,887,Verified
INV000257,2025-01-20,120505,SIP,13694,Verified
INV001436,2025-01-20,119093,SIP,557,Verified
INV001618,2025-01-20,125497,SIP,1080,Verified
INV001063,2025-01-20,119095,Lumpsum,507610,Verified
INV004099,2025-01-20,119120,SIP,8806,Verified
INV002099,2025-01-20,101208,SIP,513,Verified
INV004514,2025-01-20,120504,SIP,7610,Pending
INV001585,2025-01-20,120507,SIP,1854,Verified
INV000452,2025-01-20,119095,Redemption,90025,Verified
INV003582,2025-01-20,148567,SIP,1156,Verified
INV002189,2025-01-20,101207,Lumpsum,209634,Verified
INV003174,2025-01-20,118634,Lumpsum,192673,Verified
INV001606,2025-01-20,120505,SIP,15920,Verified
INV004174,2025-01-20,118635,SIP,2813,Verified
INV003509,2025-01-20,101207,SIP,7935,Verified
INV000580,2025-01-20,119120,Redemption,273744,Verified
INV002811,2025-01-20,149323,Redemption,335021,Verified
INV000444,2025-01-20,119095,SIP,47211,Verified
INV003957,2025-01-20,100016,Lumpsum,40597,Verified
INV001448,2025-01-20,119552,Redemption,332156,Verified
INV000592,2025-01-20,125498,SIP,2365,Verified
INV004399,2025-01-20,102886,Lumpsum,428156,Verified
INV004625,2025-01-20,100016,Lumpsum,161133,Verified
INV002467,2025-01-20,102885,Redemption,98781,Verified
INV004627,2025-01-20,119095,Lumpsum,188764,Pending
INV002508,2025-01-20,102886,SIP,1712,Verified
INV004902,2025-01-20,120843,Lumpsum,199721,Verified
INV003250,2025-01-20,120503,Lumpsum,60318,Verified
INV001616,2025-01-20,119094,SIP,2214,Verified
INV003003,2025-01-20,125498,Redemption,80022,Verified
INV003459,2025-01-20,100025,SIP,1164,Verified
INV002748,2025-01-21,148568,SIP,557,Verified
INV000366,2025-01-21,118635,Lumpsum,81146,Verified
INV000678,2025-01-21,119095,SIP,11171,Verified
INV002282,2025-01-21,119095,Redemption,473255,Verified
INV004234,2025-01-21,120504,Redemption,11126,Verified
INV002863,2025-01-21,118632,SIP,2528,Verified
INV001018,2025-01-21,100033,Lumpsum,183293,Pending
INV002285,2025-01-21,119552,Lumpsum,15460,Verified
INV004509,2025-01-21,119598,Lumpsum,472826,Verified
INV000962,2025-01-21,119093,SIP,1017,Verified
INV002897,2025-01-21,119120,SIP,8409,Verified
INV001497,2025-01-21,100025,SIP,17537,Verified
INV001977,2025-01-21,148569,Redemption,160545,Verified
INV000809,2025-01-21,119094,SIP,2062,Verified
INV002828,2025-01-21,100016,SIP,2057,Verified
INV004537,2025-01-21,125498,SIP,1078,Verified
INV004015,2025-01-21,120841,Lumpsum,513470,Verified
INV000949,2025-01-21,125497,SIP,2707,Verified
INV003496,2025-01-21,119092,SIP,5335,Verified
INV002279,2025-01-21,118634,Redemption,89482,Verified
INV003785,2025-01-21,120841,SIP,16915,Verified
INV000819,2025-01-21,100025,Redemption,330817,Verified
INV003297,2025-01-21,149323,Lumpsum,469501,Verified
INV001316,2025-01-21,100025,Lumpsum,28541,Verified
INV004738,2025-01-21,125498,Redemption,137046,Verified
INV000452,2025-01-21,120505,SIP,9838,Verified
INV000443,2025-01-21,119598,SIP,5507,Verified
INV000150,2025-01-21,101206,SIP,409,Pending
INV004844,2025-01-21,148569,SIP,1816,Verified
INV003740,2025-01-21,118636,SIP,4123,Verified
INV001827,2025-01-21,120844,SIP,3201,Verified
INV001047,2025-01-21,120503,SIP,15787,Verified
INV003771,2025-01-21,119120,SIP,8390,Verified
INV002306,2025-01-21,118633,SIP,2645,Verified
INV001180,2025-01-21,148569,SIP,541,Verified
INV000942,2025-01-21,101207,SIP,1939,Verified
INV001432,2025-01-21,119552,SIP,2291,Verified
INV001691,2025-01-21,118633,SIP,8321,Verified
INV003389,2025-01-21,125498,Lumpsum,377490,Verified
INV000115,2025-01-21,120503,SIP,6790,Verified
INV000482,2025-01-21,119093,Lumpsum,200429,Verified
INV003277,2025-01-21,119552,SIP,525,Verified
INV004032,2025-01-21,119094,SIP,2303,Verified
INV001348,2025-01-21,148568,Lumpsum,346468,Verified
INV001611,2025-01-21,119095,SIP,1893,Verified
INV003343,2025-01-21,120504,Lumpsum,65212,Verified
INV003986,2025-01-21,119094,SIP,2358,Verified
INV002214,2025-01-21,101206,Lumpsum,287771,Verified
INV002604,2025-01-21,120504,Redemption,330546,Verified
INV002043,2025-01-21,148567,SIP,14184,Verified
INV002038,2025-01-21,125497,SIP,474,Verified
INV004369,2025-01-21,148569,SIP,21604,Verified
INV001388,2025-01-21,120507,SIP,50533,Verified
INV004368,2025-01-21,102885,SIP,20064,Verified
INV004118,2025-01-21,101207,Lumpsum,339573,Verified
INV001182,2025-01-21,118634,Lumpsum,363936,Pending
INV002018,2025-01-21,120505,SIP,11641,Verified
INV001301,2025-01-21,149323,SIP,1064,Verified
INV003012,2025-01-21,101208,SIP,590,Pending
INV002682,2025-01-21,102887,Lumpsum,544249,Verified
INV000510,2025-01-21,118635,Lumpsum,343950,Verified
INV000175,2025-01-21,119095,Redemption,175432,Verified
INV001893,2025-01-21,148567,SIP,912,Pending
INV003055,2025-01-22,119598,Redemption,224015,Verified
INV002761,2025-01-22,102885,Lumpsum,184397,Verified
INV004052,2025-01-22,119120,Lumpsum,248730,Verified
INV000556,2025-01-22,102887,SIP,23003,Verified
INV001298,2025-01-22,120507,SIP,2158,Verified
INV002934,2025-01-22,125498,SIP,13209,Verified
INV003315,2025-01-22,148569,Redemption,376133,Verified
INV004967,2025-01-22,101207,SIP,15444,Verified
INV004329,2025-01-22,148567,Lumpsum,63685,Pending
INV000966,2025-01-22,101206,Lumpsum,203641,Verified
INV000554,2025-01-22,149324,SIP,5693,Verified
INV002152,2025-01-22,125498,Lumpsum,207889,Verified
INV004241,2025-01-22,120843,SIP,1081,Pending
INV001588,2025-01-22,100033,Redemption,53035,Pending
INV002652,2025-01-22,149324,Lumpsum,142251,Verified
INV002628,2025-01-22,120506,SIP,11856,Verified
INV001744,2025-01-22,120842,SIP,7017,Verified
INV003968,2025-01-22,148567,Lumpsum,283732,Verified
INV000906,2025-01-22,102886,Redemption,191852,Verified
INV000791,2025-01-22,148567,Redemption,167344,Verified
INV000738,2025-01-22,119094,Lumpsum,412429,Verified
INV002508,2025-01-22,101206,SIP,443,Verified
INV004759,2025-01-22,119120,SIP,434,Verified
INV003374,2025-01-22,119551,Lumpsum,27502,Verified
INV004616,2025-01-22,119120,Redemption,121369,Verified
INV001045,2025-01-22,100033,SIP,15810,Verified
INV001799,2025-01-22,119551,SIP,8597,Verified
INV003228,2025-01-22,119598,Lumpsum,482910,Pending
INV003269,2025-01-22,120503,SIP,2946,Verified
INV000414,2025-01-22,118635,Lumpsum,218355,Verified
INV002087,2025-01-22,119093,SIP,2433,Verified
INV002213,2025-01-22,120505,Lumpsum,440124,Verified
INV004914,2025-01-22,148568,Redemption,157968,Verified
INV001713,2025-01-22,102887,SIP,47727,Verified
INV001713,2025-01-22,118633,Redemption,321172,Verified
INV000849,2025-01-22,119551,SIP,5070,Verified
INV003725,2025-01-22,102887,SIP,2321,Verified
INV001467,2025-01-22,102885,SIP,22165,Verified
INV002208,2025-01-22,119093,Lumpsum,349741,Verified
INV004828,2025-01-22,101207,Lumpsum,282874,Verified
INV003256,2025-01-22,119092,SIP,1636,Verified
INV000847,2025-01-22,118634,SIP,4895,Verified
INV000379,2025-01-22,102885,SIP,9770,Verified
INV002592,2025-01-22,120504,Redemption,345853,Verified
INV003979,2025-01-22,125497,SIP,970,Verified
INV002313,2025-01-22,120503,Redemption,50620,Verified
INV004600,2025-01-22,118633,Lumpsum,116648,Verified
INV003972,2025-01-22,120842,SIP,1799,Verified
INV003766,2025-01-22,149322,Lumpsum,66254,Verified
INV002864,2025-01-22,149322,SIP,22922,Verified
INV004258,2025-01-22,100025,SIP,2576,Verified
INV003429,2025-01-22,148568,SIP,2963,Verified
INV003494,2025-01-22,118635,Redemption,408398,Verified
INV002413,2025-01-22,120503,SIP,2335,Pending
INV000464,2025-01-22,100033,Lumpsum,9163,Verified
INV000182,2025-01-22,120507,SIP,17042,Verified
INV002315,2025-01-23,120506,Redemption,201801,Pending
INV002609,2025-01-23,119095,Lumpsum,88998,Verified
INV004302,2025-01-23,102886,SIP,1196,Verified
INV002633,2025-01-23,119093,SIP,15435,Verified
INV001082,2025-01-23,118633,SIP,8156,Verified
INV002418,2025-01-23,120841,SIP,9063,Pending
INV003128,2025-01-23,120507,SIP,7366,Verified
INV004984,2025-01-23,120843,Redemption,4550,Pending
INV003143,2025-01-23,118634,Lumpsum,447835,Verified
INV000910,2025-01-23,118632,SIP,5917,Verified
INV002794,2025-01-23,120503,Lumpsum,493353,Pending
